wave_l,mcp_l,pip_l,wave_r,mcp_r,pip_r,box_size,box_mass,box_mu_s,force_setpoint,time_step,seed,tag,outcome,held,slip_time,drift_final,rot_drift_final,f1_L,f2_L,f3_L,rho_L,grip_force_L,f1_R,f2_R,f3_R,rho_R,grip_force_R,q_L_Wave,q_L_MCP,q_L_PIP,q_L_DIP,q_R_Wave,q_R_MCP,q_R_PIP,q_R_DIP,cond_id,wave_deg,pip_deg,mcp_solved_deg,probe_idx,repeat
-0.1308996938995747,0.05163869353663643,-0.03490658503988659,0.1308996938995747,0.05163869353663643,-0.03490658503988659,0.025,0.06,1.0,2.5,0.002,0,sweepA,no_grasp,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12071396812943637,0.06690232478901503,-0.08019950948022495,-0.08255917341969891,0.12069458604501915,0.06662994177462359,-0.08048206011888524,-0.08297598913857178,w-07.5_p-02.0_m060,-7.5,-2.0,2.95867919921875,0,0
-0.1308996938995747,0.05163869353663643,-0.03490658503988659,0.1308996938995747,0.05163869353663643,-0.03490658503988659,0.025,0.06,1.0,2.5,0.002,1,sweepA,no_grasp,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12071390053858566,0.06666135535347628,-0.08024031372594612,-0.08256596769062735,0.12069454218652378,0.0665367151933553,-0.08038132767076384,-0.08277299316684734,w-07.5_p-02.0_m060,-7.5,-2.0,2.95867919921875,0,1
-0.1308996938995747,0.05163869353663643,-0.03490658503988659,0.1308996938995747,0.05163869353663643,-0.03490658503988659,0.025,0.12,1.0,2.5,0.002,0,sweepA,no_grasp,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12071387148623246,0.06659625465404,-0.08033040755242372,-0.08269761392484067,0.12069448656397104,0.06636551880968322,-0.08057315678842612,-0.08305553514413841,w-07.5_p-02.0_m120,-7.5,-2.0,2.95867919921875,0,0
-0.1308996938995747,0.05163869353663643,-0.03490658503988659,0.1308996938995747,0.05163869353663643,-0.03490658503988659,0.025,0.12,1.0,2.5,0.002,1,sweepA,no_grasp,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12071382523801784,0.06639003351175875,-0.08035424302238024,-0.08268372796831461,0.12069444324099898,0.0662651330358148,-0.08049543197488426,-0.08289100799625597,w-07.5_p-02.0_m120,-7.5,-2.0,2.95867919921875,0,1
-0.2617993877991494,-0.013747237546989026,0.06981317007977318,0.2617993877991494,-0.013747237546989026,0.06981317007977318,0.025,0.03,1.0,2.5,0.002,0,sweepA,drop,False,,0.024025874035437142,0.6424542619355446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26180719134769476,0.9782690657307671,0.025840992365707163,0.023355095447402104,0.2618103075294001,1.0284188727268715,0.024209403454618656,0.021509707834126313,w-15.0_p+04.0_m030,-15.0,4.0,-0.7876586914062499,0,0
-0.2617993877991494,-0.013747237546989026,0.06981317007977318,0.2617993877991494,-0.013747237546989026,0.06981317007977318,0.025,0.03,1.0,2.5,0.002,1,sweepA,drop,False,,0.009505688839613757,2.092728545365393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2618092495669575,1.0370551078185057,0.024296028559359355,0.021716617569241023,-0.26180587180492737,0.9531023226716241,0.026246355544017004,0.02367157942274469,w-15.0_p+04.0_m030,-15.0,4.0,-0.7876586914062499,0,1
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,2.5,0.002,0,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618061073158633,0.9696334387139547,-0.04138571866179216,-0.043598939105446335,0.26180910502861166,1.0246847466211342,-0.04332820153722086,-0.04577915708175579,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,0,0
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.06,1.0,2.5,0.002,1,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618040183137521,0.9120561293384138,-0.03934512772888957,-0.041310510441178165,0.26180743081570407,1.041880830019655,-0.04363159962314467,-0.045986860372274105,w-15.0_p+00.0_m060,-15.0,0.0,1.7449951171875,0,1
-0.2617993877991494,-0.0577852693325393,0.13962634015954636,0.2617993877991494,-0.0577852693325393,0.13962634015954636,0.025,0.03,1.0,2.5,0.002,0,sweepA,drop,False,,0.023838529492097964,0.3942337546947959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618069963117547,0.9771446971366013,0.09363425111234974,0.09093966781136885,0.2618101825221714,1.0274406821460298,0.09216542914498334,0.08927466470117029,w-15.0_p+08.0_m030,-15.0,8.0,-3.3108520507812496,0,0
-0.2617993877991494,-0.0577852693325393,0.13962634015954636,0.2617993877991494,-0.0577852693325393,0.13962634015954636,0.025,0.03,1.0,2.5,0.002,1,sweepA,drop,False,,0.07412305598675258,1.977526669565744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618065934074986,0.9761487859427087,0.09365911945221563,0.09096617707812034,0.26180971571975553,1.0240041725343538,0.09224220079228156,0.08935585587733119,w-15.0_p+08.0_m030,-15.0,8.0,-3.3108520507812496,0,1
-0.2617993877991494,-0.0577852693325393,0.13962634015954636,0.2617993877991494,-0.0577852693325393,0.13962634015954636,0.025,0.12,1.0,2.5,0.002,0,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26180627141241275,0.9745490816487595,0.09369875450075846,0.09100822180184331,0.2618093626860108,1.022029406387357,0.09228678114763307,0.08940305645693565,w-15.0_p+08.0_m120,-15.0,8.0,-3.3108520507812496,0,0
-0.2617993877991494,-0.0577852693325393,0.13962634015954636,0.2617993877991494,-0.0577852693325393,0.13962634015954636,0.025,0.12,1.0,2.5,0.002,1,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618065608295502,0.9805994417930852,0.09355141197128813,0.0908525396275528,0.26180957229141755,1.0192994369540707,0.09234760297999452,0.08946706477437698,w-15.0_p+08.0_m120,-15.0,8.0,-3.3108520507812496,0,1
-0.2617993877991494,-0.07966580084863033,0.17453292519943295,0.2617993877991494,-0.07966580084863033,0.17453292519943295,0.025,0.12,1.0,2.5,0.002,0,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26180605202441637,0.9786057039860093,0.12759163725760336,0.12480871868446583,0.26180905335350524,1.0158346258765443,0.1264847084584267,0.12352973059924212,w-15.0_p+10.0_m120,-15.0,10.0,-4.56451416015625,0,0
-0.2617993877991494,-0.07966580084863033,0.17453292519943295,0.2617993877991494,-0.07966580084863033,0.17453292519943295,0.025,0.12,1.0,2.5,0.002,1,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618066242429903,0.9822386862319169,0.1275091355797286,0.12472152945214565,0.26180965316616267,1.0184928774537472,0.12642863877876853,0.12347047666030346,w-15.0_p+10.0_m120,-15.0,10.0,-4.56451416015625,0,1
-0.2617993877991494,-0.07966580084863033,0.17453292519943295,0.2617993877991494,-0.07966580084863033,0.17453292519943295,0.025,0.06,1.0,2.5,0.002,0,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26180641864939747,0.9804571961141947,0.12754937361029825,0.12476397711560984,0.26180944885636415,1.0180119818246556,0.12643887288805808,0.12348133265907972,w-15.0_p+10.0_m060,-15.0,10.0,-4.56451416015625,0,0
-0.2617993877991494,-0.07966580084863033,0.17453292519943295,0.2617993877991494,-0.07966580084863033,0.17453292519943295,0.025,0.06,1.0,2.5,0.002,1,sweepA,drop,False,,0.024088118313688272,2.3945076022799694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618071143223542,0.978743169335099,0.1275867468766247,0.12480285317921891,0.26181033176040763,1.0272812280418109,0.12624738927087248,0.12327984415640136,w-15.0_p+10.0_m060,-15.0,10.0,-4.56451416015625,0,1
-0.2617993877991494,-0.07966580084863033,0.17453292519943295,0.2617993877991494,-0.07966580084863033,0.17453292519943295,0.025,0.03,1.0,2.5,0.002,0,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26180706359228517,0.9870571781911205,0.12740109663744437,0.12460764968448551,0.2618100617943867,1.0184720806066094,0.1264284518450508,0.12347006911220999,w-15.0_p+10.0_m030,-15.0,10.0,-4.56451416015625,0,0
-0.2617993877991494,-0.07966580084863033,0.17453292519943295,0.2617993877991494,-0.07966580084863033,0.17453292519943295,0.025,0.03,1.0,2.5,0.002,1,sweepA,drop,False,,0.04867911491724658,2.8475596804408996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26180721129447887,0.9814585312211174,0.1275256113489501,0.12473850026932068,0.2618103816560265,1.025689869932163,0.1262797151384007,0.12331375274778475,w-15.0_p+10.0_m030,-15.0,10.0,-4.56451416015625,0,1
-0.1308996938995747,0.030455910226146167,0.0,0.1308996938995747,0.030455910226146167,0.0,0.025,0.06,1.0,2.5,0.002,0,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26180590433610806,0.9900783062001616,-0.04200592094922744,-0.04425721294992447,0.2618071496631267,0.9951511546725235,-0.04245665192743315,-0.04484902496728652,w-07.5_p+00.0_m060,-7.5,0.0,1.7449951171875,0,0
-0.1308996938995747,0.030455910226146167,0.0,0.1308996938995747,0.030455910226146167,0.0,0.025,0.06,1.0,2.5,0.002,1,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618062047519019,0.9909634379787318,-0.04203433864483094,-0.04428851388351456,0.26180746986886805,0.9976424837945237,-0.04253297044550355,-0.04493135012133408,w-07.5_p+00.0_m060,-7.5,0.0,1.7449951171875,0,1
-0.2617993877991494,0.008325041567587699,0.03490658503988659,0.2617993877991494,0.008325041567587699,0.03490658503988659,0.025,0.12,1.0,2.5,0.002,0,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26180657400220686,0.9786595685788434,-0.00794877392185444,-0.010312700798675674,0.2618095090895143,1.021203231806107,-0.009450961370789445,-0.012023004193979286,w-15.0_p+02.0_m120,-15.0,2.0,0.47698974609375006,0,0
-0.2617993877991494,0.008325041567587699,0.03490658503988659,0.2617993877991494,0.008325041567587699,0.03490658503988659,0.025,0.12,1.0,2.5,0.002,1,sweepA,drop,False,,0.0,0.0,0.2251480412864819,-0.07770770789903782,-0.1864824794760441,0.19408339998040525,0.3030612189711691,0.18901850018127433,0.05641886569046233,0.16272512229079544,3341.828072225816,0.26423020121291807,-0.26159088813874976,0.8458916476651811,-0.013393011057473682,-0.01812661841365946,-0.1834083507934944,0.7444826252004558,-0.010702878722737558,-0.01543614104387124,w-15.0_p+02.0_m120,-15.0,2.0,0.47698974609375006,0,1
-0.2617993877991494,-0.013747237546989026,0.06981317007977318,0.2617993877991494,-0.013747237546989026,0.06981317007977318,0.025,0.12,1.0,2.5,0.002,0,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26180586226130687,0.9821751609255788,0.025736520096276538,0.023245345703859884,0.26180862724694665,1.0098038814908004,0.02469317495547568,0.02202402245493356,w-15.0_p+04.0_m120,-15.0,4.0,-0.7876586914062499,0,0
-0.2617993877991494,-0.013747237546989026,0.06981317007977318,0.2617993877991494,-0.013747237546989026,0.06981317007977318,0.025,0.12,1.0,2.5,0.002,1,sweepA,drop,False,,0.0,0.0,0.7461404065078006,0.42960609609053124,0.2659627534670284,7637.563609317431,0.9699560207523178,0.8358989422569076,0.12056233029595416,-0.46560749757107883,68.91850934218189,1.0253531989920714,0.0009668849311691169,0.43856043531163935,-0.030633630998619772,-0.03672845902778794,0.2553418285400984,0.5183031252655242,-0.03182690947474242,-0.03790080100011633,w-15.0_p+04.0_m120,-15.0,4.0,-0.7876586914062499,0,1
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.12,1.0,2.5,0.002,0,sweepA,drop,False,,0.0,0.0,0.2955541990254338,-0.0948769898565009,-0.24394281326733586,0.29853877011716873,0.3959880672993283,0.25085548171110206,0.07910402514633982,0.2090878615496475,3104.185355373521,0.34565730806858314,-0.26114070825864566,0.8223329738634871,-0.03667122507689945,-0.039351747597576786,-0.16669219371738023,0.6926098225354342,-0.03418315314024028,-0.036952447461537266,w-15.0_p+00.0_m120,-15.0,0.0,1.7449951171875,0,0
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.12,1.0,2.5,0.002,1,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618042762017,0.944180700296965,-0.04051980315738402,-0.042645134073602736,0.2618073103914953,1.0235753711773163,-0.043236874716030306,-0.04565252831937215,w-15.0_p+00.0_m120,-15.0,0.0,1.7449951171875,0,1
-0.1308996938995747,0.008325041567587699,0.03490658503988659,0.1308996938995747,0.008325041567587699,0.03490658503988659,0.025,0.06,1.0,2.5,0.002,0,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618055851043929,1.0132026729111483,-0.008902853484306037,-0.011316501165642345,0.26180635568980404,0.9623523190852903,-0.007740800944711817,-0.010193368459621082,w-07.5_p+02.0_m060,-7.5,2.0,0.47698974609375006,0,0
-0.1308996938995747,0.008325041567587699,0.03490658503988659,0.1308996938995747,0.008325041567587699,0.03490658503988659,0.025,0.06,1.0,2.5,0.002,1,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26180648803342566,0.9913219870566302,-0.008311815281246882,-0.010697821398552338,0.2618078006022083,1.0004272110608967,-0.0088716093388028,-0.011406261222637586,w-07.5_p+02.0_m060,-7.5,2.0,0.47698974609375006,0,1
-0.1308996938995747,0.030455910226146167,0.0,0.1308996938995747,0.030455910226146167,0.0,0.025,0.03,1.0,2.5,0.002,0,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26180848704848486,1.1197761446419185,-0.04557168353431341,-0.04805437967130287,-0.2618044068168944,0.7805560880702426,-0.03517079771629134,-0.037091250502412354,w-07.5_p+00.0_m030,-7.5,0.0,1.7449951171875,0,0
-0.1308996938995747,0.030455910226146167,0.0,0.1308996938995747,0.030455910226146167,0.0,0.025,0.03,1.0,2.5,0.002,1,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.261808479202133,1.122402807454859,-0.04563416063090966,-0.04812005340272938,-0.2618043322708036,0.7716633419859394,-0.034828781857601736,-0.03672501122636161,w-07.5_p+00.0_m030,-7.5,0.0,1.7449951171875,0,1
-0.1308996938995747,0.008325041567587699,0.03490658503988659,0.1308996938995747,0.008325041567587699,0.03490658503988659,0.025,0.03,1.0,2.5,0.002,0,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26180886923707347,1.1231872741015851,-0.011718163771039009,-0.0143198816307264,-0.26180458458931866,0.7776634004955534,-0.0016401723387851166,-0.0037200056755320684,w-07.5_p+02.0_m030,-7.5,2.0,0.47698974609375006,0,0
-0.1308996938995747,0.008325041567587699,0.03490658503988659,0.1308996938995747,0.008325041567587699,0.03490658503988659,0.025,0.03,1.0,2.5,0.002,1,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26180867108405703,1.1229585121024257,-0.011707761009286255,-0.014307190366770452,-0.2618044309576988,0.7733039371310969,-0.0014682420259412153,-0.003532789436160441,w-07.5_p+02.0_m030,-7.5,2.0,0.47698974609375006,0,1
-0.1308996938995747,-0.013747237546989026,0.06981317007977318,0.1308996938995747,-0.013747237546989026,0.06981317007977318,0.025,0.06,1.0,2.5,0.002,0,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26180580609209925,1.032292068166629,0.024447198059068604,0.02189044158784829,0.26180621168984886,0.9384426722361112,0.026707120106222816,0.0241762339714936,w-07.5_p+04.0_m060,-7.5,4.0,-0.7876586914062499,0,0
-0.1308996938995747,-0.013747237546989026,0.06981317007977318,0.1308996938995747,-0.013747237546989026,0.06981317007977318,0.025,0.06,1.0,2.5,0.002,1,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618059953749739,0.9899322201577332,0.025528548279873903,0.023026302164868947,0.26180729067603914,0.9962923905709098,0.025054575728229125,0.022409060366298823,w-07.5_p+04.0_m060,-7.5,4.0,-0.7876586914062499,0,1
0.0,0.0809121602387874,-0.08726646259971647,-0.0,0.0809121602387874,-0.08726646259971647,0.025,0.03,1.0,2.5,0.002,0,sweepA,no_grasp,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.536503841229228e-11,0.07044572366436003,-0.08726601366505261,-0.08726574964433381,1.5816791562399505e-09,0.07020993200974762,-0.08726602707070323,-0.08726578477224824,w+00.0_p-05.0_m030,0.0,-5.0,4.635925292968749,0,0
0.0,0.0809121602387874,-0.08726646259971647,-0.0,0.0809121602387874,-0.08726646259971647,0.025,0.03,1.0,2.5,0.002,1,sweepA,no_grasp,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399392975876496e-09,0.0702411701584258,-0.08726601991556371,-0.08726575022575037,-1.1808222411683425e-09,0.07013480428330623,-0.08726603032570819,-0.08726578224235206,w+00.0_p-05.0_m030,0.0,-5.0,4.635925292968749,0,1
0.0,0.0809121602387874,-0.08726646259971647,-0.0,0.0809121602387874,-0.08726646259971647,0.025,0.06,1.0,2.5,0.002,0,sweepA,no_grasp,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.112065801384648e-09,0.06968790005307877,-0.08726596751902078,-0.08726574459184464,-1.0286010713869502e-09,0.06939899051042371,-0.08726600746011529,-0.08726578080968576,w+00.0_p-05.0_m060,0.0,-5.0,4.635925292968749,0,0
0.0,0.0809121602387874,-0.08726646259971647,-0.0,0.0809121602387874,-0.08726646259971647,0.025,0.06,1.0,2.5,0.002,1,sweepA,no_grasp,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4499065381046266e-09,0.06943429489383404,-0.08726598845445802,-0.08726574572923682,-7.755674766729673e-10,0.06932777460440992,-0.08726601537894182,-0.0872657783018086,w+00.0_p-05.0_m060,0.0,-5.0,4.635925292968749,0,1
-0.1308996938995747,-0.013747237546989026,0.06981317007977318,0.1308996938995747,-0.013747237546989026,0.06981317007977318,0.025,0.03,1.0,2.5,0.002,0,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26180901065657325,1.1252933132344607,0.022253999213821436,0.019550393173405643,-0.2618045999187384,0.7727468845592742,0.03202375789775822,0.029803310550996106,w-07.5_p+04.0_m030,-7.5,4.0,-0.7876586914062499,0,0
-0.1308996938995747,-0.013747237546989026,0.06981317007977318,0.1308996938995747,-0.013747237546989026,0.06981317007977318,0.025,0.03,1.0,2.5,0.002,1,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2618088416914442,1.120954639018186,0.022348501112918296,0.019651374030173325,-0.2618045806282409,0.7823553019284648,0.03169104811083612,0.02945195737032798,w-07.5_p+04.0_m030,-7.5,4.0,-0.7876586914062499,0,1
0.0,0.0809121602387874,-0.08726646259971647,-0.0,0.0809121602387874,-0.08726646259971647,0.025,0.12,1.0,2.5,0.002,0,sweepA,no_grasp,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2123764997892356e-09,0.06925199818982714,-0.08726594603235602,-0.08726574263416971,-1.779018081083184e-10,0.06901380902714015,-0.08726598308658022,-0.08726577796131194,w+00.0_p-05.0_m120,0.0,-5.0,4.635925292968749,0,0
0.0,0.0809121602387874,-0.08726646259971647,-0.0,0.0809121602387874,-0.08726646259971647,0.025,0.12,1.0,2.5,0.002,1,sweepA,no_grasp,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5171547188181465e-09,0.06903812661869584,-0.08726596437039623,-0.08726574347320658,-4.805942847770226e-11,0.06893154870625497,-0.08726599105508423,-0.08726577639725638,w+00.0_p-05.0_m120,0.0,-5.0,4.635925292968749,0,1
0.0,0.05163869353663643,-0.03490658503988659,-0.0,0.05163869353663643,-0.03490658503988659,0.025,0.03,1.0,2.5,0.002,0,sweepA,no_grasp,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.900977499763658e-10,0.06762626166124146,-0.07994621019420153,-0.08235411186647164,-2.4201433771301614e-09,0.06730935948342341,-0.08027138991165372,-0.08283401402557436,w+00.0_p-02.0_m030,0.0,-2.0,2.95867919921875,0,0
0.0,0.05163869353663643,-0.03490658503988659,-0.0,0.05163869353663643,-0.03490658503988659,0.025,0.03,1.0,2.5,0.002,1,sweepA,no_grasp,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.585888143989293e-09,0.0673481593761091,-0.08000774734356675,-0.0823873822769027,3.5329199211391703e-10,0.06722317151660834,-0.08014942919123656,-0.08259540042998412,w+00.0_p-02.0_m030,0.0,-2.0,2.95867919921875,0,1
0.0,0.05163869353663643,-0.03490658503988659,-0.0,0.05163869353663643,-0.03490658503988659,0.025,0.06,1.0,2.5,0.002,0,sweepA,no_grasp,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4403793589551926e-10,0.06704746268958309,-0.0801924964530877,-0.0826123209642857,-3.633405857122482e-09,0.06677170170481354,-0.08047863878018506,-0.08303450005713503,w+00.0_p-02.0_m060,0.0,-2.0,2.95867919921875,0,0
0.0,0.05163869353663643,-0.03490658503988659,-0.0,0.05163869353663643,-0.03490658503988659,0.025,0.06,1.0,2.5,0.002,1,sweepA,no_grasp,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8188373643337034e-09,0.06680378381655519,-0.08023712179231729,-0.08262492475579504,1.5586741201881285e-09,0.06667849196101361,-0.0803790518350184,-0.0828333268327409,w+00.0_p-02.0_m060,0.0,-2.0,2.95867919921875,0,1
0.0,0.05163869353663643,-0.03490658503988659,-0.0,0.05163869353663643,-0.03490658503988659,0.025,0.12,1.0,2.5,0.002,0,sweepA,no_grasp,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.067638742585832e-09,0.06674493976386574,-0.08032226858917171,-0.08274978565081781,-3.910941134699886e-09,0.0665103209188282,-0.08056907385863621,-0.08311375377924977,w+00.0_p-02.0_m120,0.0,-2.0,2.95867919921875,0,0
0.0,0.05163869353663643,-0.03490658503988659,-0.0,0.05163869353663643,-0.03490658503988659,0.025,0.12,1.0,2.5,0.002,1,sweepA,no_grasp,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1035496330520215e-08,0.06653756445857999,-0.08034927805940363,-0.0827410651982638,2.8078863569973714e-09,0.06641201464413048,-0.0804913803623075,-0.08294971751060218,w+00.0_p-02.0_m120,0.0,-2.0,2.95867919921875,0,1
-0.1308996938995747,-0.035798211372845126,0.10471975511965978,0.1308996938995747,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,2.5,0.002,0,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2618089627113677,1.1243069303883173,0.0563724774172299,0.053584726291656566,-0.26180454593879077,0.7726854748237896,0.06557756969102134,0.06321907485410255,w-07.5_p+06.0_m030,-7.5,6.0,-2.0510864257812504,0,0
-0.1308996938995747,-0.035798211372845126,0.10471975511965978,0.1308996938995747,-0.035798211372845126,0.10471975511965978,0.025,0.03,1.0,2.5,0.002,1,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26180901841311344,1.1218273951601319,0.05641814777056764,0.0536322334432156,-0.2618046597187413,0.7822247361652321,0.0652476810989804,0.06286686805720164,w-07.5_p+06.0_m030,-7.5,6.0,-2.0510864257812504,0,1
-0.1308996938995747,-0.035798211372845126,0.10471975511965978,0.1308996938995747,-0.035798211372845126,0.10471975511965978,0.025,0.12,1.0,2.5,0.002,0,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26180573102568866,1.009868080443239,0.05891359026175116,0.056279695186328006,0.26180660576976733,0.968489609212372,0.059666599109735326,0.05696251438605099,w-07.5_p+06.0_m120,-7.5,6.0,-2.0510864257812504,0,0
-0.1308996938995747,-0.035798211372845126,0.10471975511965978,0.1308996938995747,-0.035798211372845126,0.10471975511965978,0.025,0.12,1.0,2.5,0.002,1,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618064840490918,1.0143976078993002,0.05878327657493865,0.05613506404290949,0.26180733229676456,0.9735652170031401,0.059511952294496503,0.05679137221512289,w-07.5_p+06.0_m120,-7.5,6.0,-2.0510864257812504,0,1
-0.1308996938995747,-0.035798211372845126,0.10471975511965978,0.1308996938995747,-0.035798211372845126,0.10471975511965978,0.025,0.06,1.0,2.5,0.002,0,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2618079347865196,1.077017511087675,0.05736055848313018,0.05463813310571113,-0.261804855262731,0.8731609139730392,0.06237055909979556,0.05983067334516647,w-07.5_p+06.0_m060,-7.5,6.0,-2.0510864257812504,0,0
-0.1308996938995747,-0.035798211372845126,0.10471975511965978,0.1308996938995747,-0.035798211372845126,0.10471975511965978,0.025,0.06,1.0,2.5,0.002,1,sweepA,drop,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26180610345224364,0.9924847318125536,0.05932997561602613,0.0567146679224434,0.2618073797117619,0.9947660460055551,0.058969461147559375,0.05621807331842746,w-07.5_p+06.0_m060,-7.5,6.0,-2.0510864257812504,0,1
