wave_l,mcp_l,pip_l,wave_r,mcp_r,pip_r,box_size,box_mass,box_mu_s,force_setpoint,setpoint_ramp,time_step,seed,tag,outcome,held,slip_time,drift_final,rot_drift_final,f1_L,f2_L,f3_L,rho_L,grip_force_L,f1_R,f2_R,f3_R,rho_R,grip_force_R,q_L_Wave,q_L_MCP,q_L_PIP,q_L_DIP,q_R_Wave,q_R_MCP,q_R_PIP,q_R_DIP,cond_id,wave_deg,pip_deg,mcp_solved_deg,probe_idx,repeat
-0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.025,0.03,1.0,0.42667937838009684,0.0,0.002,7000,sweepB,no_grasp,False,,0.0,0.0,0.0201234280958442,0.015961506888676924,-0.006212155902700676,0.8371658666650245,0.026474623108304198,0.002923799615273131,0.0023401377261322697,-0.0006828797744445213,0.8218585556351407,0.0038101028564780123,-0.26173300361869417,0.07711337840214412,-0.08726628863862904,-0.08726603591754463,0.2617989997774086,0.07766326595940289,-0.08726628573896843,-0.0872660357534348,w-15.0_p-05.0_m030,-15.0,-5.0,4.635925292968749,7,0
-0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.025,0.03,1.0,0.42667937838009684,0.0,0.002,7001,sweepB,no_grasp,False,,0.0,0.0,0.04582503256930932,0.026397765875148638,-0.00866117549858519,0.6073839608617243,0.05431588647062057,0.01772501708541122,0.015087770260074986,-0.0017343638534578958,0.8585688513858719,0.023361435714926625,-0.2617989985433927,0.07868145936021714,-0.08726628741193335,-0.08726603941645478,0.261783090278011,0.07903779631478546,-0.08726628523679493,-0.08726601420907115,w-15.0_p-05.0_m030,-15.0,-5.0,4.635925292968749,7,1
-0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.025,0.03,1.0,0.4340018566618048,0.0,0.002,8000,sweepB,no_grasp,False,,0.0,0.0,0.05779720683239663,0.023532417451071645,-0.005183532023285842,0.4214131272539718,0.06380724353181849,0.02394498193402127,0.019677218733142748,-0.0011051534119409573,0.8234233762447442,0.031017962479576614,-0.26174009482370875,0.07879701877737565,-0.08726628852059991,-0.08726604531321291,0.2617989880113906,0.0798196636632073,-0.08726628381545216,-0.08726599298824031,w-15.0_p-05.0_m030,-15.0,-5.0,4.635925292968749,8,0
-0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.025,0.03,1.0,0.4340018566618048,0.0,0.002,8001,sweepB,no_grasp,False,,0.0,0.0,0.019380758144137845,0.015371877981029961,-0.005937887396181435,0.8363303557033401,0.025483560074547516,0.0026496113658611,0.002104290284670893,-0.0007021821484371213,0.8241659432645992,0.003456789208144592,-0.2617350497607401,0.07709043863735177,-0.08726628858062271,-0.08726603549506241,0.2617989998550967,0.07758317211119697,-0.08726628589727004,-0.0872660367324554,w-15.0_p-05.0_m030,-15.0,-5.0,4.635925292968749,8,1
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.03,1.0,0.44145,0.0,0.002,0,sweepB,held,True,,0.0001049537802756761,0.036913906870121305,0.43897834445038525,0.152221324849865,-0.00256363308336245,0.34682482763678246,0.4646390670148086,0.44301099530712884,0.14205290090419373,0.002571120253669965,0.32074266874596674,0.46524887019166034,-0.25800419030014776,0.11615152451288949,-0.06764301698784732,-0.08665390486237165,0.2577998200641994,0.055111290983064616,-0.06639787794072792,-0.08523736534569705,w-15.0_p+00.0_m030,-15.0,0.0,1.7449951171875,0,0
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.03,1.0,0.44145,0.0,0.002,1,sweepB,held,True,,0.00011005775647154738,0.029917057757237058,0.4393135314860165,0.15134542118683483,-0.002605928030623286,0.3445694348164993,0.46466878945751805,0.4426031979519594,0.142936418650723,0.00261386623478182,0.323032662009019,0.4651298268034751,-0.2578404049870507,0.10926146820461032,-0.0674068799873066,-0.086455689927356,0.25776620538068884,0.06113496193800676,-0.06645345145822001,-0.0852875465365415,w-15.0_p+00.0_m030,-15.0,0.0,1.7449951171875,0,1
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.03,1.0,0.05,0.0,0.002,1000,sweepB,drop,False,,0.0,0.0,0.012849255334411058,0.010971520693897247,-8.391929411931524e-05,0.20692708901127355,0.026032023975500904,0.012087349329724618,0.010111435195913595,-6.539412187213583e-05,0.20174892010723855,0.019555475266061863,-0.2612852568741459,0.058504577657569876,-0.005177161647513454,-0.007090559023303948,0.26128423280144547,0.05680361190463238,-0.0052141934291028876,-0.007224860220046066,w-15.0_p+00.0_m030,-15.0,0.0,1.7449951171875,1,0
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.03,1.0,0.05,0.0,0.002,1001,sweepB,drop,False,,0.0,0.0,0.01807738828011773,0.015404308019526254,0.0001418195167464803,0.2471452364577911,0.02396350072976061,0.015763410844398834,0.01329632190729533,0.00010321608923887039,0.2438657089551221,0.021857934601072784,-0.2612645325336655,0.060286920708803406,-0.005199585359269396,-0.007126703346135791,0.2612597312861531,0.05583521081233767,-0.005245798808228523,-0.007266055588117961,w-15.0_p+00.0_m030,-15.0,0.0,1.7449951171875,1,1
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.03,1.0,0.1485681661729726,0.0,0.002,2000,sweepB,drop,False,,0.15195790703082024,0.21997790204963336,0.014896572372020515,0.012609710528100702,-4.190744844559535e-05,0.1528488681375054,0.019517317472470916,0.02037392802286745,0.01709688446945029,-7.647543694483886e-05,0.15124319204334566,0.02883402584573208,-0.2602049013932191,0.11117740280831623,-0.017621406219799848,-0.023666961978945883,0.2601919889346893,0.10462377304058397,-0.01765170304403535,-0.023784018502220755,w-15.0_p+00.0_m030,-15.0,0.0,1.7449951171875,2,0
-0.2617993877991494,0.030455910226146167,0.0,0.2617993877991494,0.030455910226146167,0.0,0.025,0.03,1.0,0.1485681661729726,0.0,0.002,2001,sweepB,drop,False,,0.14529791163533243,0.18124650421074792,0.026199719724817595,0.021517171492747567,0.0001450342646382174,0.14833888325861583,0.03936731526824528,0.014812828354795839,0.012805160142166868,0.00010819174241250073,0.15587290652031824,0.019581939267600504,-0.2601029653692183,0.1057074617891977,-0.01755267036832127,-0.023614126181986567,0.26009664209100686,0.10254550810770484,-0.01762838712144706,-0.023816909538076685,w-15.0_p+00.0_m030,-15.0,0.0,1.7449951171875,2,1
